Silo,Cust_ID,name_cust,id_st,Date_Invoice,id_item,descr_1,qty_ship,price_net,code_cat_prdt,flag_stat_item,Item_Add_date
J ,8582,HARDER CORPORATION,WI,1/13/2020,NFWM16BLEA,"17"" LONG LOOP BLUE VELCRO ""K""",12,63.6,NF,A,8/17/2011
J ,8582,HARDER CORPORATION,WI,7/30/2020,NFWM16BLEA,"17"" LONG LOOP BLUE VELCRO ""K""",16,84.8,NF,A,8/17/2011
J ,2722,BEYOND GREEN SUPPLY,NY,1/14/2019,NFWM16GREA,"17""LONG LOOP GREEN VELCRO ""K""",12,59.4,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,7/19/2019,NFWM16GREA,"17""LONG LOOP GREEN VELCRO ""K""",12,59.4,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,6/5/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,7/15/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,6/13/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,6/21/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,424.8,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,6/12/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,5/1/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,8/6/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,424.8,NF,A,8/17/2011
J ,8955,WAREHOUSE DIRECT,IL,7/24/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,637.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,8/26/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",108,318.6,NF,A,8/17/2011
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,9/20/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,9/23/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",1008,2973.6,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,10/7/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,9/10/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,1/21/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,1/24/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",432,1274.4,NF,A,8/17/2011
J ,8955,WAREHOUSE DIRECT,IL,1/23/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,637.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,1/29/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",180,531,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,1/15/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",288,849.6,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,1/4/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,424.8,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,3/6/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",108,318.6,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,2/14/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,637.2,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,2/19/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,2/11/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",180,531,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,3/5/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,5/17/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,5580,EDWARD DON & CO.,CA,5/22/2019,NFWM19BLEA,"NUFIBER W/M LOW NAP BLUE 19""",1,3.69,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,4/8/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,3/31/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,3/31/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,3/20/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",108,341.28,NF,A,8/17/2011
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,3/24/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,682.56,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,4/9/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,3/9/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,2/26/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,2/13/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,3/19/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,3/4/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,682.56,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,3/9/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,4/9/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",108,341.28,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,3/31/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,3/31/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,3/31/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,5/11/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,5/11/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,1/22/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,12/18/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,1/8/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,637.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,12/18/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,12/20/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,8955,WAREHOUSE DIRECT,IL,12/23/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,637.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,9/27/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,1/20/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,2/13/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",288,910.08,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,2/13/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,1/15/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,11/14/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,22680,UNIQUE PRODUCTS,IL,10/25/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,11/4/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,20922,SWISH WHITE RIVER LTD,VT,10/9/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,10/14/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,10/11/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,10/10/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",360,1062,NF,A,8/17/2011
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,11/22/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,212.4,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,11/26/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,11/14/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,11/11/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,11/25/2019,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,106.2,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,12/30/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,455.04,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,11/25/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",180,568.8,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,OK,12/7/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,OK,12/7/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",504,1592.64,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,KS,11/6/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",64,202.24,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,10/28/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,455.04,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,OK,10/27/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",180,568.8,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,10/14/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,455.04,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,10/6/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,455.04,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,KS,9/2/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,8/21/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,8/11/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",108,341.28,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,KS,8/12/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,5580,EDWARD DON & CO.,AL,9/28/2020,NFWM19BLEA,"NUFIBER W/M LOW NAP BLUE 19""",1,3.41,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,9/21/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,455.04,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,OK,8/6/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,OK,8/6/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,7/15/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,MO,7/6/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,OK,6/24/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",36,113.76,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,KS,6/30/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,2680,BELSON COMPANY,WI,5/15/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",72,227.52,NF,A,8/17/2011
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,5/18/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",216,682.56,NF,A,8/17/2011
J ,13575,BRADY INDUSTRIES,KS,7/13/2020,NFWM19BLEA,"19""LOW NAP BLUE K STYLE VELCRO",144,455.04,NF,A,8/17/2011
I ,4665,DESANTIS SOLUTIONS,PA,7/16/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",200,482,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,8/4/2020,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,241,NF,A,8/1/2012
J ,1642,"A-Z JANITORIAL SERVICE, LLC",PA,7/7/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,241,NF,A,8/1/2012
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,6/11/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",600,1446,NF,A,8/1/2012
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,5/18/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",600,1446,NF,A,8/1/2012
J ,15568,NEWELL PAPER COMPANY-JACKSON,MS,6/15/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,241,NF,A,8/1/2012
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,3/4/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",400,964,NF,A,8/1/2012
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,3/24/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",400,964,NF,A,8/1/2012
I ,4665,DESANTIS SOLUTIONS,PA,4/21/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",300,723,NF,A,8/1/2012
J ,1642,"A-Z JANITORIAL SERVICE, LLC",PA,4/15/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,241,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,5/7/2020,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,241,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,4/21/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,241,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,1/23/2020,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,241,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,2/6/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",50,120.5,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,1/14/2020,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",200,482,NF,A,8/1/2012
I ,4665,DESANTIS SOLUTIONS,PA,3/5/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,241,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,2/26/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",10,24.1,NF,A,8/1/2012
J ,21648,T & G CHEMICAL AND SUPPLY,TX,2/24/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",24,57.84,NF,A,8/1/2012
J ,1642,"A-Z JANITORIAL SERVICE, LLC",PA,3/19/2020,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",400,964,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,3/9/2020,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",200,482,NF,A,8/1/2012
I ,4665,DESANTIS SOLUTIONS,PA,12/5/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,9/26/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",48,108,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,12/18/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,225,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,12/13/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",200,450,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,10/30/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,225,NF,A,8/1/2012
I ,4665,DESANTIS SOLUTIONS,PA,10/30/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",132,297,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,11/6/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",12,27,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,11/11/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,11/8/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,225,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,12/11/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",3,6.75,NF,A,8/1/2012
J ,21648,T & G CHEMICAL AND SUPPLY,TX,11/19/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",12,27,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,12/3/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,225,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,6/21/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",48,108,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,6/26/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",24,54,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,6/25/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",24,54,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,6/21/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
I ,4665,DESANTIS SOLUTIONS,PA,6/12/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",120,270,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,7/16/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,8955,WAREHOUSE DIRECT,IL,7/16/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",200,450,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,8/2/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",12,27,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,8/20/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",24,54,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,7/15/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",36,81,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,7/19/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",48,108,NF,A,8/1/2012
J ,15568,NEWELL PAPER COMPANY-JACKSON,MS,7/26/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,7/29/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",48,108,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,8/30/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",84,189,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,10/10/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",36,81,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,8/19/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",75,168.75,NF,A,8/1/2012
J ,1968,"ATSCO PRODUCTS, LLC",NY,8/19/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
I ,2920,BRUSKE PRODUCTS,MS,8/30/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",1,2.25,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,9/5/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,21648,T & G CHEMICAL AND SUPPLY,TX,3/25/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,3/14/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",300,675,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,3/25/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,4/26/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",325,731.25,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,3/28/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,4/12/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",36,81,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,5/13/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",12,27,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,5/15/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",24,54,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,4/22/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,5/9/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,4/16/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",12,27,NF,A,8/1/2012
J ,21648,T & G CHEMICAL AND SUPPLY,TX,2/19/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",24,54,NF,A,8/1/2012
J ,20528,"SANITARY SUPPLY CO., INC.",TX,2/21/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",100,225,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,2/19/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",24,54,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,2/25/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",12,27,NF,A,8/1/2012
J ,2680,BELSON COMPANY,WI,2/6/2019,NFWM19BUEA,"19""LOW NAP BLUE C STYLE VELCRO",50,112.5,NF,A,8/1/2012
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,3/14/2019,NFWM19BUEA,"NF W/M LOW NAP ""C"" BLUE ""19""",100,225,NF,A,8/1/2012
